movieId,imdbId,title,genres,genresV
5962,tt0106453,Body of Evidence (1993),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5963,tt0054743,"Children's Hour, The (1961)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5965,tt0075968,"Duellists, The (1977)",Action|War,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
5966,tt0049414,"Kiss Before Dying, A (1956)",Film-Noir|Mystery,1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5968,tt0100143,Miami Blues (1990),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
5969,tt0110613,My Girl 2 (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5970,tt0102492,My Girl (1991),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5971,tt0096283,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|1|0|0
5974,tt0033152,"Thief of Bagdad, The (1940)",Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
5975,tt0049934,War and Peace (1956),Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
5977,tt0066563,Where's Poppa? (1970),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5979,tt0050147,Attack of the Crab Monsters (1957),Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5980,tt0071222,Black Christmas (1974),Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5981,tt0055894,"Day of the Triffids, The (1962)",Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5983,tt0045917,Invaders from Mars (1953),Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5984,tt0073115,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5985,tt0249371,Asoka (Ashoka the Great) (2001),Action|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
5986,tt0068575,Fat City (1972),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5987,tt0199727,"Love, Honour and Obey (2000)",Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
5989,tt0264464,Catch Me If You Can (2002),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5990,tt0255477,Pinocchio (2002),Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
5991,tt0299658,Chicago (2002),Comedy|Crime|Drama|Musical,0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|1|0|0|0|0
5992,tt0274558,"Hours, The (2002)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5993,tt0290210,Max (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5994,tt0309912,Nicholas Nickleby (2002),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5995,tt0253474,"Pianist, The (2002)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
5998,tt0106753,Doppelganger (1993),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5999,tt0119273,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0
6001,tt0085794,"King of Comedy, The (1983)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6002,tt0282698,Love Liza (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6003,tt0290538,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|1|0
6005,tt0330069,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
6006,tt0305711,Just Married (2003),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6007,tt0245341,P.S. Your Cat is Dead (2002),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6008,tt0291172,"Son, The (Le fils) (2002)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6012,tt0295289,"Guy Thing, A (2003)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6013,tt0257568,Kangaroo Jack (2003),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6014,tt0271668,National Security (2003),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6016,tt0317248,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0
6017,tt0274428,Divine Intervention (Yadon ilaheyya) (2002),Comedy|Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
6021,tt0075675,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
6022,tt0103671,American Me (1992),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6023,tt0057869,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
6025,tt0106500,CB4 - The Movie (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6030,tt0056023,Girls! Girls! Girls! (1962),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6031,tt0052918,Imitation of Life (1959),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6032,tt0079477,"Little Romance, A (1979)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6035,tt0029453,Pépé le Moko (1937),Crime|Drama|Romance,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6037,tt0084737,Summer Lovers (1982),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6039,tt0088414,"Woman in Red, The (1984)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6040,tt0282209,Darkness Falls (2003),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6041,tt0280653,Amen. (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6045,tt0115781,Bullet (1996),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
6047,tt0039305,Dead Reckoning (1947),Drama|Film-Noir|Mystery,1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6051,tt0070155,"Harder They Come, The (1973)",Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
6057,tt0326769,Biker Boyz (2003),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
6058,tt0309593,Final Destination 2 (2003),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6059,tt0292506,"Recruit, The (2003)",Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6060,tt0280720,"Guru, The (2002)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6062,tt0308514,Lost in La Mancha (2002),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
6063,tt0303361,May (2002),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6064,tt0049291,"Harder They Fall, The (1956)",Drama|Film-Noir,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6067,tt0160611,Ordinary Decent Criminal (2000),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
6071,tt0054417,Two-Way Stretch (1960),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
6073,tt0055597,Victim (1961),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6078,tt0083943,Firefox (1982),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6081,tt0083996,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)",Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
6082,tt0085622,"Grey Fox, The (1982)",Romance|Western,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
6093,tt0084237,"Last Unicorn, The (1982)",Animation|Children|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0
6096,tt0084293,Making Love (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6099,tt0084316,Megaforce (1982),Action|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
6100,tt0084329,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6101,tt0084335,Missing (1982),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6102,tt0083449,"Missionary, The (1982)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6104,tt0084352,Monty Python Live at the Hollywood Bowl (1982),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6105,tt0084354,Moonlighting (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6107,tt0084422,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
6108,tt0084423,"That Night in Varennes (Nuit de Varennes, La) (1982)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6109,tt0084445,One from the Heart (1982),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6115,tt0084489,Personal Best (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6116,tt0084504,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0
6117,tt0084538,Privates on Parade (1982),Comedy|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
6119,tt0084555,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6122,tt0084597,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
6123,tt0084628,Sunless (Sans Soleil) (1983),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
6125,tt0084648,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0
6127,tt0084675,Shoot the Moon (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6134,tt0084728,Starstruck (1982),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6135,tt0084732,Still of the Night (1982),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6138,tt0084756,Tag: The Assassination Game (a.k.a. Everybody Gets It in the End) (1982),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6139,tt0084776,Tempest (1982),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6141,tt0084786,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6144,tt0084821,"Traviata, La (1982)",Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
6153,tt0084945,Zapped! (1982),Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6155,tt0251127,How to Lose a Guy in 10 Days (2003),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6156,tt0300471,Shanghai Knights (2003),Action|Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
6157,tt0287978,Daredevil (2003),Action|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
6158,tt0283426,"Jungle Book 2, The (2003)",Animation|Children,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
6159,tt0299458,All the Real Girls (2003),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6160,tt0303297,Amandla! A Revolution in Four Part Harmony (2002),Documentary|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
6163,tt0291579,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6166,tt0106701,Dennis the Menace (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6167,tt0029605,Stand-In (1937),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6168,tt0085121,10 to Midnight (1983),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
6170,tt0078872,"Black Stallion, The (1979)",Adventure|Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
6173,tt0104522,Into the West (1992),Adventure|Children,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
6176,tt0071866,Mr. Majestyk (1974),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
6177,tt0091575,Murphy's Law (1986),Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
6178,tt0059573,"Patch of Blue, A (1965)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6180,tt0100442,Q & A (1990),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6181,tt0043961,"Red Badge of Courage, The (1951)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
6182,tt0057581,"Thrill of It All, The (1963)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6183,tt0053172,Pillow Talk (1959),Comedy|Musical|Romance,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6184,tt0074851,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6185,tt0279331,Dark Blue (2003),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
6186,tt0279111,Gods and Generals (2003),Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
6187,tt0289992,"Life of David Gale, The (2003)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
6188,tt0302886,Old School (2003),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6190,tt0276276,"Lawless Heart, The (2003)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6191,tt0279977,"Navigators, The (2001)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6193,tt0273982,Poolhall Junkies (2002),Comedy|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
6196,tt0306685,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
6197,tt0278731,Spider (2002),Drama|Mystery,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6198,tt0103670,American Heart (1992),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6200,tt0089343,Insignificance (1985),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6201,tt0091374,Lady Jane (1986),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6202,tt0287471,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6204,tt0107563,"Meteor Man, The (1993)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6210,tt0301429,Volcano High (Whasango) (2001),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6212,tt0305669,Bringing Down the House (2003),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6213,tt0314353,Tears of the Sun (2003),Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
6214,tt0290673,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
6215,tt0298408,Laurel Canyon (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6216,tt0161860,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6218,tt0286499,Bend It Like Beckham (2002),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6219,tt0269347,"Hunted, The (2003)",Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
6220,tt0310357,Willard (2003),Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6222,tt0236640,Prozac Nation (2001),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6223,tt0283003,Spun (2001),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
6225,tt0055047,King of Kings (1961),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6226,tt0073858,"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6228,tt0035417,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
6230,tt0069765,Bang the Drum Slowly (1973),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6231,tt0047873,"Benny Goodman Story, The (1955)",Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
6233,tt0106466,Born Yesterday (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6234,tt0075995,Equus (1977),Drama|Mystery,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6235,tt0099776,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
6236,tt0050383,Fear Strikes Out (1957),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6238,tt0099699,Green Card (1990),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6239,tt0052948,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
6241,tt0086087,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6242,tt0178868,Ringu (Ring) (1998),Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6243,tt0218553,Ringu 2 (Ring 2) (1999),Horror|Mystery,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6244,tt0096028,Salaam Bombay! (1988),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6245,tt0065054,Sweet Charity (1969),Comedy|Drama|Musical|Romance,0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0
6247,tt0066579,Women in Love (1969),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6250,tt0285531,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,0|0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6251,tt0323642,Piglet's Big Movie (2003),Animation|Children,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
6252,tt0264150,View from the Top (2003),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6254,tt0028597,"Awful Truth, The (1937)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6256,tt0074287,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6257,tt0061834,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Documentary|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0
6260,tt0046247,"Robe, The (1953)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6261,tt0105824,Wind (1992),Action|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
6263,tt0264395,Basic (2003),Drama|Thriller|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
6264,tt0298814,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
6265,tt0325537,Head of State (2003),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6266,tt0286788,What a Girl Wants (2003),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6267,tt0283897,Assassination Tango (2002),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6269,tt0334416,Stevie (2002),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
6270,tt0100998,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0
6271,tt0070460,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6273,tt0042593,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,1|1|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6278,tt0314062,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
6279,tt0281820,"Good Thief, The (2002)",Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6280,tt0266465,"Man Apart, A (2003)",Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
6281,tt0183649,Phone Booth (2002),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6283,tt0275277,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0|0|0|1|0
6285,tt0304328,Levity (2003),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6286,tt0311519,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
6287,tt0305224,Anger Management (2003),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6288,tt0280477,Better Luck Tomorrow (2002),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6290,tt0251736,House of 1000 Corpses (2003),Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
6291,tt0300140,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6293,tt0245573,XX/XY (2002),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6294,tt0245803,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0
6295,tt0323572,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6296,tt0310281,"Mighty Wind, A (2003)",Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6297,tt0311289,Holes (2003),Adventure|Children|Comedy|Mystery,1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0
6298,tt0328099,Malibu's Most Wanted (2003),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
6299,tt0301727,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
