movie_id,size,mean
6539,0.4320987654,3.829787234
6541,0.0833333333,2.4642857143
6545,0,3.5
6547,0.0030864198,3.25
6548,0.0709876543,2.9166666667
6549,0.0030864198,2.75
6550,0.0092592593,2.625
6552,0.0308641975,4.0909090909
6554,0,1.5
6558,0.0061728395,2.6666666667
6559,0.0030864198,2.75
6560,0,0.5
6561,0.012345679,3.3
6562,0,4
6564,0.037037037,2.5384615385
6565,0.0679012346,3.7608695652
6566,0.0154320988,2.25
6567,0.012345679,3.3
6568,0,4
6569,0,0.5
6572,0,3
6573,0.0030864198,3
6574,0,2
6575,0,1.5
6579,0.0030864198,3.5
6581,0.0061728395,3.1666666667
6582,0.0154320988,3.75
6583,0.0030864198,4.5
6584,0.0030864198,4.25
6586,0.0277777778,2.65
6587,0.012345679,1
6588,0,3.5
6591,0.0092592593,3.875
6592,0,2
6593,0.037037037,3.1153846154
6595,0.049382716,2.9117647059
6596,0.012345679,3
6597,0.0030864198,3.25
6598,0,4
6599,0,4
6602,0,3.5
6603,0,2.5
6605,0,4
6609,0,2
6611,0.0030864198,4
6613,0,2.5
6614,0.0030864198,4.25
6615,0.0154320988,2.0833333333
6616,0.0030864198,4.25
6617,0.0277777778,3.7
6618,0.0308641975,3.8181818182
6619,0.012345679,2.7
6620,0.0339506173,3.7916666667
6622,0,4
6623,0,2.5
6624,0.0061728395,2.8333333333
6626,0,2.5
6628,0.0061728395,2.1666666667
6629,0.012345679,3.5
6630,0.0030864198,4.5
6634,0,1.5
6635,0,2.5
6636,0.0185185185,3.5
6637,0.0030864198,3
6638,0.0061728395,3
6639,0.0216049383,4
6642,0.0030864198,3
6643,0.0061728395,4
6645,0.012345679,3.4
6647,0,4
6650,0.0154320988,4.4166666667
6651,0,1.5
6652,0.0030864198,2.25
6657,0,3.5
6658,0.0061728395,2
6659,0.0339506173,3.0833333333
6660,0,3
6662,0.0339506173,3.875
6663,0.0185185185,3.8571428571
6664,0.0339506173,3
6665,0.0061728395,3.1666666667
6666,0.0092592593,3.125
6667,0.0030864198,3.25
6668,0.0061728395,3.8333333333
6669,0.0216049383,4.3125
6671,0,4
6672,0,5
6678,0.0030864198,1.75
6679,0,3
6682,0,3.5
6683,0,3.5
6684,0,3.5
6685,0,2
6686,0.0061728395,1.8333333333
6687,0,2.5
6690,0,3.5
6695,0.0092592593,2
6696,0,4
6699,0,3
6700,0,3
6701,0,4
6703,0,4
6707,0.0154320988,3.3333333333
6708,0.0709876543,3.5416666667
6709,0.0401234568,2.9285714286
6710,0,4
6711,0.2191358025,3.8333333333
6713,0.0030864198,4.25
6714,0.0030864198,4.25
6720,0.0030864198,1.25
6721,0.0092592593,4.5
6722,0.0061728395,4.5
6723,0,3
6724,0.0185185185,4
6725,0.0061728395,2.8333333333
6728,0,3.5
6729,0,3
6731,0.0339506173,3.2916666667
6732,0.0030864198,2.5
6734,0.0154320988,2.6666666667
6735,0.0092592593,2.75
6736,0,2.5
6740,0,2.5
6743,0.0185185185,3.8571428571
6744,0.0092592593,2.75
6746,0,3
6747,0,3
6748,0,3.5
6749,0.0030864198,3.25
6750,0.0154320988,3.0833333333
6751,0,1.5
6753,0.0308641975,4.0454545455
6754,0.0771604938,3.4423076923
6755,0.0308641975,3.8181818182
6759,0,3
6760,0,3
6763,0,2
6764,0.0339506173,3.4583333333
6765,0.024691358,3.2222222222
6768,0.0030864198,3
6772,0,2
6773,0.049382716,4.0588235294
6774,0.0185185185,3.7142857143
6776,0.0092592593,3.5
6777,0.012345679,3.7
6778,0,3.5
6779,0,3
6780,0.0030864198,4.25
6783,0.0092592593,3.625
6785,0.0216049383,3.5625
6786,0.0092592593,3.25
6787,0.0740740741,4.22
6790,0.0092592593,3.5
6791,0.012345679,3.6
6793,0.0216049383,2.4375
6794,0.0216049383,1.4375
6795,0,4
6796,0.0617283951,3.3333333333
6797,0.0092592593,3.375
6798,0,2.5
6800,0.0154320988,2.3333333333
6802,0.0030864198,2.5
6803,0,2.5
6805,0,3.5
6806,0,4
6807,0.1388888889,3.9239130435
6808,0.0308641975,3.6818181818
6809,0.0061728395,3.5
6810,0.0185185185,2.7142857143
6811,0,3.5
6812,0.012345679,2.6
6815,0.0030864198,4
6816,0.012345679,3.4
6817,0,2.5
6818,0.0030864198,3.25
6819,0,2.5
6820,0.0154320988,3.4166666667
6821,0,2
6823,0.0030864198,1.75
6827,0,0.5
6828,0,2.5
6830,0,4
6832,0.0154320988,3.5
6837,0.0030864198,3.75
6840,0.0030864198,2.75
6842,0,3
6843,0,1.5
6850,0.0092592593,3.25
6852,0.0061728395,4
6854,0,3
6856,0,3.5
6857,0.0308641975,4.0909090909
6858,0.0030864198,4
6859,0,4
6862,0.0154320988,3
6863,0.1234567901,3.6219512195
6864,0,2
6867,0.0462962963,3.96875
6868,0,2.5
6869,0.0061728395,2.6666666667
6870,0.1111111111,4.027027027
6873,0.0462962963,3.4375
6874,0.3364197531,3.9772727273
6876,0,1.5
6879,0.0277777778,3.4
6880,0.0185185185,2.2142857143
6881,0.012345679,2.9
6882,0.0061728395,2.3333333333
6883,0.0030864198,3
6884,0,3.5
6885,0.0092592593,2.375
6886,0.0030864198,3.25
6887,0.0061728395,4.5
6888,0.0308641975,2.1818181818
6889,0.0061728395,2.5
6890,0.0185185185,3.2142857143
6893,0.024691358,3.7777777778
6896,0.0061728395,4.1666666667
6898,0,4.5
6900,0,3
6902,0.0030864198,5
6909,0.0061728395,3.6666666667
6910,0,3
6912,0,3
6914,0,3
6918,0.0030864198,4.25
6920,0.0092592593,3.75
6921,0,3
6923,0,5
6924,0,5
6925,0,3.5
6926,0,2
6927,0.0030864198,2
6932,0.0030864198,3.25
6934,0.1913580247,3.1746031746
6935,0.0030864198,2
6936,0.0648148148,3.1363636364
6938,0,4
6940,0,4.5
6942,0.1327160494,3.9204545455
6944,0.037037037,3.2692307692
6945,0.0030864198,3.25
6946,0,3
6947,0.0925925926,3.8064516129
6948,0,2.5
6949,0.0030864198,3.5
6950,0.0061728395,3
6951,0.012345679,1.7
6952,0.0092592593,3
6953,0.0833333333,3.8214285714
6954,0.0030864198,3.5
6957,0.0895061728,3.5333333333
6958,0.0030864198,3.5
6959,0.0061728395,3
6961,0.0030864198,3.25
6963,0,4
6964,0.0030864198,3
6966,0.0339506173,2.9166666667
6967,0,4
6970,0.0030864198,3.75
6971,0,2.5
6973,0.0061728395,3
6974,0.0154320988,3.6666666667
6975,0.012345679,2.8
6977,0.0061728395,3.5
6979,0.0709876543,3.5625
6980,0,4
6981,0,4
6982,0,2.5
6983,0,3.5
6984,0,4.5
6985,0.0061728395,4.5
6986,0.012345679,3.9
6987,0.037037037,3.8461538462
6988,0.0030864198,3.25
6989,0.0092592593,3.25
6990,0.0185185185,3.6428571429
6991,0.0061728395,3.1666666667
6992,0,3
6993,0.0277777778,3.95
6994,0,2
6995,0,0.5
6996,0.0339506173,2.2916666667
6997,0,3.5
6999,0.0030864198,4
7000,0.0339506173,2.6666666667
7001,0.0154320988,3.75
7004,0.0617283951,2.4285714286
7005,0.0061728395,2.5
7006,0,3.5
7007,0.0308641975,3.2272727273
7008,0.012345679,4
7009,0.0030864198,3.5
7010,0.0061728395,4.1666666667
7012,0,4.5
7013,0.0216049383,4.1875
7015,0,3.5
7016,0.0061728395,2.1666666667
7017,0.0154320988,2.5833333333
7018,0.0185185185,3.5
7019,0,2.5
7020,0.0154320988,3.6666666667
7021,0,2.5
7022,0.0956790123,4.03125
7023,0.0061728395,3.8333333333
7025,0.0030864198,3.5
7026,0.0061728395,3.3333333333
7027,0.012345679,3.9
7028,0.0185185185,3.3571428571
7030,0.0030864198,4
7031,0.0030864198,2.5
7032,0,2.5
7033,0.0092592593,3.125
7034,0.0061728395,4.1666666667
7035,0.0030864198,2.25
7036,0.0154320988,2.5
7037,0,2.5
7038,0,3
7039,0.0061728395,3.3333333333
7040,0.0185185185,3.5
7043,0.0030864198,4
7044,0.0216049383,3.3125
7045,0.0185185185,3.3571428571
7046,0.024691358,2.8888888889
7047,0.0030864198,3.25
7048,0,4
7050,0,3
7051,0,3.5
7052,0,3.5
7053,0.0030864198,3.25
7054,0.0030864198,4
7055,0.0030864198,3.5
7056,0.0092592593,3.875
7057,0,3
7058,0.0030864198,3
7059,0.0030864198,2.25
7060,0.0092592593,3.25
7061,0.0030864198,3.75
7062,0.0030864198,4
7063,0.0154320988,4
7064,0.0154320988,3.75
7065,0.0061728395,2.1666666667
7067,0,1.5
7068,0.0030864198,3.75
7069,0.0030864198,3.75
7070,0.0061728395,4.1666666667
7071,0.0092592593,4.25
7072,0.0092592593,3.625
7073,0.0154320988,3.6666666667
7074,0.0061728395,3.6666666667
7075,0.0030864198,3.5
7076,0.0216049383,3.9375
7078,0.0030864198,4
7079,0.0061728395,3.6666666667
7080,0.0030864198,3
7081,0.0030864198,3.75
7082,0,4
7083,0,3
7084,0.0185185185,3.9285714286
7085,0.0030864198,3
7086,0,4.5
7087,0.012345679,3.1
7088,0.0030864198,4.5
7089,0.012345679,3.8
7090,0.1203703704,4.0125
7091,0.0154320988,3.4166666667
7092,0.0030864198,3.5
7093,0,4
7095,0,2.5
7097,0,3
7099,0.0648148148,4.4772727273
7100,0.0030864198,3.25
7101,0.012345679,2.8
7102,0.0154320988,3.3333333333
7104,0.0092592593,2.625
7106,0,2.5
7107,0.012345679,3
7112,0,2.5
7114,0,3.5
7115,0,1
7116,0.012345679,3.3
7118,0.0061728395,2.6666666667
7119,0.0030864198,3.5
7121,0.0185185185,3.9285714286
7122,0.012345679,3.5
7123,0.0185185185,3.7142857143
7124,0,3.5
7126,0.0030864198,3
7128,0.0030864198,3.5
7129,0,3
7130,0,3.5
7131,0,4
7132,0.0277777778,3.9
7133,0,2
7135,0.0030864198,3.75
7136,0,1.5
7137,0.0185185185,3.2142857143
7139,0.0185185185,3.7857142857
7143,0.1790123457,3.5677966102
7147,0.1666666667,3.9363636364
7149,0.049382716,3.7647058824
7150,0.0061728395,3
7151,0.0185185185,3.6428571429
7152,0.0092592593,3
7153,0.5092592593,4.1084337349
7154,0.012345679,2.9
7155,0.0185185185,3.8571428571
7156,0.037037037,4
7157,0,4
7158,0.0216049383,3.125
7160,0.0401234568,3.6071428571
7161,0.012345679,3
7162,0.049382716,3.7647058824
7163,0.0401234568,3.0714285714
7164,0.012345679,4
7165,0.0092592593,2.875
7167,0,3.5
7169,0,2.5
7173,0.049382716,3.0294117647
7175,0,1
7177,0.0061728395,3.3333333333
7178,0,3.5
7180,0,4
7181,0.0030864198,3.25
7183,0,3
7185,0,3.5
7191,0,2.5
7193,0.0154320988,2.25
7194,0.0030864198,2.75
7195,0.0030864198,3.25
7196,0,3
7198,0.0030864198,3
7205,0.0030864198,2.25
7206,0,2
7207,0,4.5
7208,0,4
7209,0.0030864198,3
7210,0.0061728395,4.6666666667
7211,0.0030864198,3.75
7212,0.0061728395,3.5
7213,0,2.5
7214,0,4
7215,0.012345679,4.3
7216,0.012345679,4.1
7217,0.0061728395,3.1666666667
7218,0.0030864198,3.75
7219,0.0030864198,3.5
7220,0.0030864198,2.75
7221,0,4
7222,0.0030864198,2.75
7223,0.0030864198,3.75
7225,0,4
7226,0,2
7227,0.0030864198,3.75
7228,0.0061728395,1.3333333333
7232,0,3
7234,0.0061728395,4.5
7235,0.0154320988,3.3333333333
7236,0,2
7238,0,4
7247,0.0185185185,3.1428571429
7249,0,2.5
7250,0.0030864198,3
7251,0,3
7253,0.0030864198,4
7254,0.1327160494,3.7386363636
7255,0.0030864198,3.25
7256,0.0432098765,4
7257,0.0030864198,2.5
7259,0.0030864198,0.5
7261,0.0061728395,2.5
7263,0.024691358,3.7777777778
7265,0.024691358,3.2222222222
7267,0,2.5
7272,0.0030864198,3.25
7274,0.0030864198,3
7275,0,3.5
7279,0,1
7280,0,3
7281,0,2.5
7283,0.0030864198,2.5
7284,0,3
7285,0.0216049383,2.9375
7286,0,4
7287,0,2.5
7293,0.1141975309,3.3684210526
7294,0,2.5
7297,0.0030864198,4.25
7299,0.0030864198,3
7300,0,3.5
7302,0,3.5
7303,0.012345679,3.8
7304,0,3.5
7305,0.0092592593,3.25
7307,0.0061728395,2.1666666667
7308,0,2.5
7310,0.0030864198,2.5
7311,0.0154320988,3.5
7313,0,1
7315,0,2
7316,0,0.5
7317,0.0339506173,3.3333333333
7318,0.0462962963,2.9375
7319,0.0030864198,2
7320,0.0030864198,3
7321,0.0030864198,1.5
7323,0.0709876543,3.8541666667
7324,0.0339506173,3.125
7325,0.0617283951,3.2142857143
7326,0.0061728395,3
7327,0.0154320988,3.25
7330,0,2.5
7333,0,4
7334,0.0061728395,3.3333333333
7335,0.0030864198,3.75
7338,0.0030864198,3.75
7340,0,3
7345,0,1
7346,0.0277777778,3.65
7347,0.0462962963,3.3125
7348,0.0216049383,3.3125
7352,0.0030864198,3.75
7354,0.0092592593,2.875
7357,0,2.5
7360,0.0648148148,3.7954545455
7361,0.299382716,4.1224489796
7362,0.024691358,3.3333333333
7364,0.0061728395,3.1666666667
7365,0,4
7366,0.0185185185,3.3571428571
7367,0.0432098765,3.1
7369,0.0092592593,2.5
7371,0.0277777778,4.4
7373,0.1141975309,3.3815789474
7374,0,1
7375,0.0061728395,2.6666666667
7376,0.0092592593,2.75
7377,0.0030864198,2.5
7379,0.0154320988,2.8333333333
7380,0.0061728395,4.1666666667
7381,0.0154320988,1.8333333333
7382,0,3
7383,0,3
7385,0,1
7386,0.0308641975,3.0909090909
7387,0.0524691358,3.5
7388,0,3.5
7389,0,2.5
7391,0,3.5
7392,0.0030864198,2.25
7394,0,0.5
7395,0.0030864198,4.25
7396,0,1.5
7399,0,2
7408,0,3
7410,0.0061728395,3.1666666667
7414,0,3.5
7415,0.0030864198,2.5
7416,0.0092592593,3.25
7419,0.0154320988,3.9166666667
7437,0,3.5
7438,0.2777777778,3.9615384615
7439,0.0432098765,2.7666666667
7440,0.0030864198,3.5
7442,0.0030864198,2.25
7444,0.037037037,3.2692307692
7445,0.0925925926,3.8225806452
7448,0.012345679,2.6
7449,0.0030864198,1.75
7450,0.0030864198,2.25
7451,0.0771604938,3.6153846154
7453,0.0030864198,3
7454,0.0586419753,2.425
7458,0.1080246914,3.3888888889
7460,0.0277777778,3.3
7474,0,2
7475,0,2
7478,0,4
7479,0,2.5
7480,0.0061728395,3
7481,0.024691358,3.7222222222
7482,0.0462962963,3.53125
7484,0.0061728395,3.5
7487,0.0030864198,3.25
7489,0.0030864198,4
7492,0,1
7493,0.0061728395,3.5
7502,0.0771604938,4.1538461539
7505,0.0030864198,2.25
7521,0.0030864198,2
7541,0.0061728395,2.8333333333
7560,0.0216049383,3.875
7561,0,4
7562,0.0092592593,2.625
7563,0,2
7564,0.0030864198,3
7566,0.0030864198,4.75
7569,0.0339506173,3.6666666667
7570,0.0277777778,3.1
7571,0,3.5
7573,0.012345679,3.3
7577,0.0030864198,4.5
7578,0,4
7579,0.0092592593,4.25
7580,0,4.5
7583,0,3.5
7584,0.0092592593,3.875
7585,0.0030864198,4.5
7587,0.0185185185,4.5
7613,0,3
7614,0.0030864198,3.5
7615,0,2
7616,0.0061728395,2.6666666667
7617,0,3
7618,0.0092592593,3.375
7624,0.0030864198,3
7626,0.0030864198,2.25
7636,0,0.5
7637,0,1.5
7647,0.0061728395,2.8333333333
7649,0.0154320988,3.5833333333
7650,0,2
7657,0,3.5
7669,0.0277777778,3.85
7697,0,3
7698,0.012345679,3.4
7700,0.0185185185,4.1428571429
7701,0.024691358,2.2222222222
7702,0.0030864198,4
7704,0,0.5
7705,0.0061728395,3.1666666667
7706,0.012345679,4
7707,0,2.5
7708,0.012345679,2.9
7713,0.0030864198,3
7714,0.0030864198,3.5
7716,0,2.5
7719,0,3
7720,0.0092592593,4.25
7725,0,0.5
7727,0,3.5
7728,0.0061728395,4
7730,0,3
7743,0.0030864198,3
7745,0.0030864198,4.75
7748,0.0030864198,3.75
7749,0,1
7751,0,3.5
7756,0.0030864198,3.75
7757,0.0154320988,4.1666666667
7762,0.0061728395,4.1666666667
7766,0.0216049383,4.4375
7770,0,3.5
7771,0.0030864198,3.25
7772,0,2.5
7773,0.0030864198,4
7781,0.0030864198,3
7782,0.0030864198,3.25
7785,0,4
7786,0,5
7791,0.0061728395,3.1666666667
7792,0.0092592593,3.75
7802,0.024691358,3.9444444444
7809,0,4
7810,0.0061728395,3.6666666667
7811,0.0030864198,3.25
7812,0.0030864198,3.25
7815,0,3.5
7817,0.0030864198,3.25
7818,0,5
7820,0.0030864198,3.5
7822,0.0030864198,2.75
7826,0.0061728395,4
7827,0.0154320988,3.4166666667
7828,0,4
7831,0.0061728395,3.8333333333
7832,0.0061728395,3.6666666667
7833,0.0061728395,3.6666666667
7834,0.0061728395,3.8333333333
7835,0,4
7836,0.0154320988,3.9166666667
7837,0,3
7839,0,3.5
7840,0.0030864198,3.5
7841,0.0061728395,3.5
7842,0.0154320988,3.3333333333
7844,0.0030864198,4.5
7845,0,2.5
7846,0,1
7879,0,1.5
7881,0,2.5
7883,0,2
7887,0,1.5
7888,0.0030864198,3
7889,0.0061728395,3.3333333333
7890,0.0030864198,3
7894,0.0030864198,3.75
7895,0.0061728395,4
7896,0.0030864198,3.5
7897,0,3
7898,0,3.5
7899,0,3.5
7901,0,3
7916,0,4
7917,0,3
7918,0,1
7919,0,3
7920,0,4
7924,0.0030864198,3.5
7925,0.0092592593,3.625
7926,0.0061728395,4.1666666667
7932,0,0.5
7933,0.0061728395,3.5
7934,0.0216049383,3.5625
7937,0.0030864198,3
7941,0,3.5
7943,0.0061728395,4.1666666667
7944,0.0030864198,3.25
7946,0,1
7947,0,2.5
7948,0,3
7949,0,3
7976,0.0030864198,3
7979,0.0061728395,4
7980,0.0185185185,3.9285714286
7981,0.0277777778,4.1
7982,0.0061728395,2.8333333333
7983,0.0061728395,3.5
7988,0,3
7990,0,2.5
7991,0.0030864198,2.25
8008,0.0030864198,3.25
8009,0,4
8010,0.0092592593,4
8012,0.0061728395,4.1666666667
8014,0.012345679,4.3
8015,0,4
8016,0.0154320988,3.9166666667
8019,0.0185185185,3.5714285714
8025,0,4
8033,0.0061728395,3.8333333333
8037,0,4
8039,0.0030864198,3.25
8041,0,2
8042,0.0216049383,4.0625
8044,0,4.5
8045,0.012345679,3.2
8056,0.0030864198,3.5
8068,0,3
8093,0.0061728395,2.6666666667
8094,0.0061728395,4
8119,0,0.5
8123,0.0030864198,2.5
8125,0.0030864198,4.5
8126,0,1.5
8128,0.0092592593,3.75
8130,0,2
8131,0.0030864198,2.75
8132,0.037037037,4.1153846154
8137,0,1.5
8142,0,3
8143,0.0030864198,3.75
8147,0.0030864198,4.5
8153,0.0030864198,4.25
8154,0.0154320988,4.1666666667
8157,0,2.5
8158,0.0030864198,3.25
8167,0.0030864198,3.75
8169,0.0308641975,3.3181818182
8183,0.0154320988,3.75
8190,0.0030864198,4
8191,0,4
8195,0.0092592593,4.125
8197,0.0061728395,3.5
8199,0.0092592593,3.875
8201,0.0030864198,3.5
8203,0,4.5
8206,0,3
8207,0.024691358,3.7222222222
8220,0,2
8222,0,2
8225,0.0092592593,3.5
8227,0,3.5
8228,0.037037037,4.3461538462
8232,0,3.5
8235,0.0030864198,4
8236,0,2.5
8239,0,3.5
8253,0.0154320988,4.25
8254,0.0061728395,4.1666666667
8256,0,3
8257,0,3
8259,0,4
8261,0.0092592593,3.875
8263,0,2.5
8265,0,0.5
8266,0.0030864198,2.25
8268,0.0092592593,3.375
8272,0,4
8291,0.0030864198,3.25
8294,0,5
8295,0,4
8302,0.0030864198,2
8327,0.0061728395,3.6666666667
8330,0.0030864198,3.25
8331,0,3.5
8332,0,3.5
8334,0,5
8335,0,3
8337,0.0216049383,3.75
8338,0.0030864198,4.25
8339,0,4
8340,0.0308641975,3.5454545455
8341,0.0092592593,3.625
8360,0.212962963,3.3571428571
8361,0.0833333333,2.9464285714
8363,0.0030864198,3.25
8364,0,3.5
8366,0.0216049383,3.5625
8367,0,3.5
8368,0.1913580247,3.7301587302
8369,0.012345679,2.3
8370,0.0308641975,3.7272727273
8371,0.0833333333,3.4464285714
8372,0.0185185185,2.4285714286
8373,0.012345679,2.3
8376,0.0802469136,3.3333333333
8378,0,3.5
8379,0.0061728395,3.3333333333
8381,0,4
8385,0.0061728395,4
8387,0.0185185185,1.9285714286
8395,0,3
8397,0.0030864198,2.75
8401,0.0030864198,3.75
8404,0.012345679,3.9
8405,0,4
8410,0,3
8422,0,3.5
8424,0,3
8425,0,1
8446,0,3
8448,0,2.5
8451,0.0061728395,4.1666666667
8456,0,3.5
8459,0.0030864198,4.25
8462,0.0030864198,4
8463,0,3
8464,0.0987654321,3.6363636364
8465,0,3
8477,0.0092592593,4.625
8478,0,3
8481,0,2.5
8482,0.0061728395,4
8487,0,4
8491,0.0185185185,4.5
8492,0.0154320988,3.3333333333
8493,0.0308641975,3.4545454546
8494,0.0030864198,3.5
8501,0.0185185185,3.5
8502,0.0030864198,4.25
8503,0.0030864198,2.75
8505,0,4
8506,0,3
8507,0.0092592593,3.5
8512,0.0030864198,2.5
8516,0.0030864198,3.25
8520,0.0061728395,3.5
8521,0,4
8522,0,3.5
8524,0,3.5
8526,0.0092592593,2.125
8527,0.0061728395,3
8528,0.1080246914,3.5833333333
8529,0.0555555556,3.8157894737
8530,0.0030864198,4
8531,0.0154320988,1.5
8532,0.012345679,3.5
8533,0.0617283951,4.1428571429
8535,0.0030864198,2.75
8536,0,3.5
8537,0,3
8540,0,2.5
8542,0.0061728395,4
8571,0.0030864198,3.25
8573,0.0030864198,3.5
8575,0,1.5
8576,0.0092592593,3.625
8578,0.0092592593,2.75
8580,0.0030864198,4.5
8581,0.012345679,3.9
8582,0.0030864198,4.25
8583,0,2
8584,0,2
8585,0,1.5
8586,0,1.5
8588,0.0030864198,2.5
8589,0.0092592593,4.125
8591,0,3
8596,0.0216049383,3.3125
8600,0.012345679,3.6
8604,0.012345679,3
8605,0.0061728395,3.3333333333
8607,0.0154320988,4
8608,0,2.5
8609,0.0030864198,2.75
8610,0.0216049383,3.375
8611,0,3.5
8612,0,3.5
8614,0.012345679,3.2
8615,0.0030864198,3.75
8616,0,4.5
8617,0,2
8618,0,3.5
8620,0.0092592593,4.125
8622,0.0987654321,3.6060606061
8623,0.037037037,3.5769230769
8626,0,1.5
8630,0,3
8631,0,3
8633,0.0216049383,3.875
8634,0,2
8636,0.200617284,3.553030303
8638,0.0524691358,3.9722222222
8639,0.0030864198,3.25
8640,0.037037037,3.0384615385
8641,0.1141975309,3.7368421053
8642,0,2.5
8643,0.0030864198,3.5
8644,0.1419753086,3.585106383
8645,0.0061728395,3.6666666667
8650,0.0061728395,3.3333333333
8651,0,2.5
8656,0.0030864198,4.5
8657,0,3
8658,0,2
8661,0,2.5
8662,0.0030864198,4
8663,0,1
8665,0.200617284,3.7878787879
8666,0.0277777778,1.15
8667,0,3
8668,0,1
8670,0,4
8675,0.0030864198,3.5
8684,0.0030864198,4.25
8689,0.0030864198,3.5
8690,0.012345679,3.8
8692,0,3
8694,0,3.5
8695,0.0030864198,3.75
8696,0,2.5
8698,0.0030864198,3.25
8700,0.0030864198,3
8709,0,3.5
8710,0.0030864198,3.25
8711,0.0061728395,4
8712,0.0030864198,4.25
8720,0,3.5
8722,0,1.5
8724,0.0030864198,4
8725,0,4
8726,0,2
8727,0,2
8731,0.0030864198,3.75
8732,0,3.5
8734,0,3
8738,0,2.5
8739,0,3
8740,0,3
8741,0,2.5
8746,0,3
8748,0.0030864198,3
8749,0,4
8750,0,2.5
8751,0.0061728395,3.8333333333
8752,0.0061728395,4
8754,0.0030864198,3.75
8755,0.0030864198,2
8765,0,4
8767,0,3
8768,0,4
8769,0,4
8771,0,3
8772,0.012345679,3.8
8773,0,4
8774,0,3
8775,0,4
8779,0,2.5
8781,0.0462962963,3.28125
8783,0.0555555556,3.3684210526
8784,0.1419753086,3.670212766
8786,0,4
8787,0,4
8790,0,1.5
8793,0,3.5
8796,0.0030864198,3
8798,0.1388888889,3.7282608696
8799,0,2
8800,0.012345679,2.9
8805,0,3
8807,0.049382716,3.8529411765
8808,0.0092592593,2.5
8809,0.0092592593,4
8810,0.0555555556,2.7631578947
8811,0.0061728395,1.5
8813,0.0030864198,3
8814,0.012345679,2.7
8815,0,2.5
8825,0,2.5
8826,0,3.5
8827,0.024691358,3.5
8828,0,4
8830,0.0092592593,1.5
8831,0.0030864198,1.25
8833,0.012345679,3.7
8835,0,2
8836,0.0092592593,2.5
8838,0.0061728395,4.1666666667
8841,0,3.5
8848,0.0061728395,3.6666666667
8852,0,2.5
8860,0.0308641975,2.8636363636
8861,0.037037037,3.0769230769
8862,0.0030864198,3.25
8865,0.0617283951,3.3095238095
8866,0.0061728395,3.1666666667
8867,0,2
8868,0,1.5
8869,0.0061728395,2.3333333333
8870,0.012345679,2.6
8871,0,2.5
8872,0.0030864198,3
8873,0.0524691358,3.8611111111
8874,0.1820987654,4.05
8876,0,1.5
8879,0.0185185185,3.3571428571
8880,0.0185185185,3.0714285714
8882,0,2.5
8883,0,3
8884,0.0030864198,3.5
8885,0,2.5
8886,0,2.5
8887,0,1.5
8905,0.0154320988,3.5
8906,0,2.5
8907,0.0308641975,2.8636363636
8908,0.012345679,3.6
8910,0.0401234568,3.6428571429
8912,0.0030864198,1
8913,0,3
8914,0.0432098765,3.6
8915,0.0061728395,2.5
8916,0.0061728395,3.8333333333
8917,0.0648148148,3.4772727273
8919,0.0030864198,3
8920,0,3.5
8921,0,4.5
8923,0,3
8928,0.0030864198,3.75
8932,0,1.5
8933,0.0030864198,2.75
8934,0,0.5
8937,0.0277777778,3.8
8938,0,2
8939,0.0061728395,2.5
8943,0.0030864198,4
8946,0,2.5
8947,0.0154320988,2.75
8948,0.0154320988,2.25
8949,0.1080246914,3.875
8950,0.0586419753,3.6
8951,0.0061728395,3.8333333333
8955,0,2.5
8956,0.0030864198,2.75
8957,0.0555555556,3.3421052632
8958,0.037037037,3.9230769231
8959,0.0061728395,2
8961,0.3117283951,3.9264705882
8963,0,2.5
8965,0.0061728395,3.6666666667
8966,0.0277777778,3.45
8967,0.0061728395,2
8968,0.012345679,2.7
8969,0.0308641975,2.6363636364
8970,0.0555555556,3.7894736842
8972,0.0740740741,3.34
8973,0.0154320988,3.1666666667
8974,0,3.5
8977,0.0339506173,2.3333333333
8978,0,3.5
8981,0.037037037,3.1923076923
8982,0,2
8983,0.049382716,3.7352941177
8984,0.0987654321,3.1666666667
8985,0.0555555556,2.3947368421
8989,0,3.5
8994,0,3.5
8998,0.0092592593,3.625
8999,0.0030864198,3.5
9002,0.0030864198,3
9004,0.0030864198,2.25
9005,0,4
9008,0,3
9010,0,5
9011,0,3.5
9014,0,2.5
9018,0.0061728395,3.3333333333
25736,0,3.5
25746,0,3
25748,0,3.5
25750,0.0030864198,3.75
25753,0,3
25755,0.0030864198,3.5
25762,0,4
25763,0.0030864198,4.75
25764,0,4
25766,0,4
25769,0,2.5
25771,0.0030864198,3.5
25773,0.0092592593,4
25775,0,3.5
25777,0.0092592593,4
25778,0,3
25783,0,2.5
25786,0,3.5
25788,0.0092592593,3
25789,0,4
25793,0,3
25795,0.0030864198,4.5
25796,0,3
25797,0,4
25800,0,3.5
25801,0.0061728395,3.1666666667
25803,0,3.5
25805,0.0061728395,4.3333333333
25807,0,1.5
25810,0,2
25812,0,3
25818,0,4
25819,0,3
25822,0,2.5
25825,0,3.5
25826,0.0030864198,4.75
25827,0,2
25828,0.012345679,4
25830,0,4
25831,0,4
25832,0,3.5
25833,0,3.5
25834,0,3.5
25835,0,3.5
25839,0.0030864198,2.75
25840,0,3.5
25841,0.0030864198,3.75
25842,0,3
25846,0,4.5
25850,0.0030864198,3.75
25852,0,2.5
25855,0.0061728395,3.8333333333
