movieId,imdbId,title,genres,genresV
5859,83111,Southern Comfort (1981),Drama|Thriller|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
5862,83133,Student Bodies (1981),Comedy|Horror,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5863,83163,Take This Job and Shove It (1981),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5867,83190,Thief (1981),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5869,83232,True Confessions (1981),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5872,246460,Die Another Day (2002),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
5873,283530,The Emperor's Club (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5874,293815,Friday After Next (2002),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5875,295238,Personal Velocity (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5876,258068,"Quiet American, The (2002)",Drama|Thriller|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0
5878,287467,Talk to Her (Hable con Ella) (2002),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5879,271263,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|0
5880,283160,Extreme Ops (2002),Action|Adventure|Crime|Thriller,0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0|0|1|0
5881,307479,Solaris (2002),Drama|Romance|Sci-Fi,0|1|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5882,133240,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,0|0|1|1|0|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0
5883,283632,They (2002),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5885,207198,"What to Do in Case of Fire (Was tun, wenn's brennt?) (2002)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5888,118767,Brother (Brat) (1997),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5890,279064,Elling (2001),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5891,77713,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5893,110308,"Last Seduction, The (1994)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5898,84749,"Sword and the Sorcerer, The (1982)",Action|Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0
5899,58777,Zulu (1964),Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
5900,289848,Analyze That (2002),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
5902,268126,Adaptation (2002),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5903,238380,Equilibrium (2002),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5907,66065,Medea (1970),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5914,83281,"Vernon, Florida (1981)",Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
5915,83284,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
5920,83580,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
5928,83678,"Border, The (1982)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5930,83693,Brimstone and Treacle (1982),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5931,83694,Britannia Hospital (1982),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5932,83702,Burden of Dreams (1982),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
5936,83745,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5937,83789,Danton (1983),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5938,83806,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|1|0
5940,83869,Eating Raoul (1982),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5941,303933,Drumline (2002),Comedy|Drama|Musical|Romance,0|1|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0
5942,302640,"Hot Chick, The (2002)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5943,252076,Maid in Manhattan (2002),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5944,253754,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
5945,257360,About Schmidt (2002),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5947,298856,Evelyn (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5948,319470,"Guys, The (2002)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5949,220580,Intact (Intacto) (2001),Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5951,300214,Morvern Callar (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5952,167261,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
5954,307901,25th Hour (2002),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5955,168786,Antwone Fisher (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5956,217505,Gangs of New York (2002),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5957,313737,Two Weeks Notice (2002),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5959,272207,Narc (2002),Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
5960,99091,Bad Influence (1990),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5961,99160,Blue Steel (1990),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
5962,106453,Body of Evidence (1993),Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
5963,54743,"Children's Hour, The (1961)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5965,75968,"Duellists, The (1977)",Action|War,0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0
5966,49414,"Kiss Before Dying, A (1956)",Film-Noir|Mystery,1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5968,100143,Miami Blues (1990),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
5969,110613,My Girl 2 (1994),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5970,102492,My Girl (1991),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5971,96283,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|0|1|0|0
5974,33152,"Thief of Bagdad, The (1940)",Adventure|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0
5975,49934,War and Peace (1956),Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
5977,66563,Where's Poppa? (1970),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
5979,50147,Attack of the Crab Monsters (1957),Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5980,71222,Black Christmas (1974),Horror|Mystery|Thriller,1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5981,55894,"Day of the Triffids, The (1962)",Horror|Sci-Fi,0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5983,45917,Invaders from Mars (1953),Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5984,73115,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5985,249371,Asoka (Ashoka the Great) (2001),Action|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
5986,68575,Fat City (1972),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5987,199727,"Love, Honour and Obey (2000)",Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
5989,264464,Catch Me If You Can (2002),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
5990,255477,Pinocchio (2002),Children|Comedy|Fantasy,0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0
5991,299658,Chicago (2002),Comedy|Crime|Drama|Musical,0|0|0|0|0|0|1|1|0|1|0|0|0|0|0|1|0|0|0|0
5992,274558,"Hours, The (2002)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5993,290210,Max (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5994,309912,Nicholas Nickleby (2002),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
5995,253474,"Pianist, The (2002)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
5998,106753,Doppelganger (1993),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
5999,119273,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,0|0|0|1|0|0|0|0|1|0|1|0|1|1|0|0|0|0|0|0
6001,85794,"King of Comedy, The (1983)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6002,282698,Love Liza (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6003,290538,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|1|0
6005,330069,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
6006,305711,Just Married (2003),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6007,245341,P.S. Your Cat is Dead (2002),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6008,291172,"Son, The (Le fils) (2002)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6012,295289,"Guy Thing, A (2003)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6013,257568,Kangaroo Jack (2003),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6014,271668,National Security (2003),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6016,317248,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|1|1|0|0|0|0|1|0
6017,274428,Divine Intervention (Yadon ilaheyya) (2002),Comedy|Drama|Romance|War,0|1|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
6021,75675,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
6022,103671,American Me (1992),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6023,57869,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
6025,106500,CB4 - The Movie (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6030,56023,Girls! Girls! Girls! (1962),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6031,52918,Imitation of Life (1959),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6032,79477,"Little Romance, A (1979)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6035,29453,Pépé le Moko (1937),Crime|Drama|Romance,0|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6037,84737,Summer Lovers (1982),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6039,88414,"Woman in Red, The (1984)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6040,282209,Darkness Falls (2003),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6041,280653,Amen. (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6045,115781,Bullet (1996),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
6047,39305,Dead Reckoning (1947),Drama|Film-Noir|Mystery,1|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6051,70155,"Harder They Come, The (1973)",Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
6057,326769,Biker Boyz (2003),Action|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|0
6058,309593,Final Destination 2 (2003),Horror|Thriller,0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6059,292506,"Recruit, The (2003)",Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6060,280720,"Guru, The (2002)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6062,308514,Lost in La Mancha (2002),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
6063,303361,May (2002),Drama|Horror,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6064,49291,"Harder They Fall, The (1956)",Drama|Film-Noir,0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6067,160611,Ordinary Decent Criminal (2000),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
6071,54417,Two-Way Stretch (1960),Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
6073,55597,Victim (1961),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6078,83943,Firefox (1982),Action|Sci-Fi|Thriller,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6081,83996,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)",Comedy|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0
6082,85622,"Grey Fox, The (1982)",Romance|Western,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
6093,84237,"Last Unicorn, The (1982)",Animation|Children|Fantasy,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|1|0|0
6096,84293,Making Love (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6099,84316,Megaforce (1982),Action|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
6100,84329,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6101,84335,Missing (1982),Drama|Mystery|Thriller,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6102,83449,"Missionary, The (1982)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6104,84352,Monty Python Live at the Hollywood Bowl (1982),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6105,84354,Moonlighting (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6107,84422,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
6108,84423,"That Night in Varennes (Nuit de Varennes, La) (1982)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6109,84445,One from the Heart (1982),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6115,84489,Personal Best (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6116,84504,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|0
6117,84538,Privates on Parade (1982),Comedy|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0|0|0
6119,84555,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6122,84597,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0
6123,84628,Sunless (Sans Soleil) (1983),Documentary,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
6125,84648,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|1|0|0|0
6127,84675,Shoot the Moon (1982),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6134,84728,Starstruck (1982),Comedy|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6135,84732,Still of the Night (1982),Mystery|Thriller,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6138,84756,Tag: The Assassination Game (a.k.a. Everybody Gets It in the End) (1982),Action|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0
6139,84776,Tempest (1982),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6141,84786,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6144,84821,"Traviata, La (1982)",Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
6153,84945,Zapped! (1982),Comedy|Sci-Fi,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6155,251127,How to Lose a Guy in 10 Days (2003),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6156,300471,Shanghai Knights (2003),Action|Adventure|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0
6157,287978,Daredevil (2003),Action|Crime,0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0
6158,283426,"Jungle Book 2, The (2003)",Animation|Children,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0
6159,299458,All the Real Girls (2003),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6160,303297,Amandla! A Revolution in Four Part Harmony (2002),Documentary|Musical,0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
6163,291579,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
6166,106701,Dennis the Menace (1993),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6167,29605,Stand-In (1937),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6168,85121,10 to Midnight (1983),Action|Adventure|Thriller,0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0
6170,78872,"Black Stallion, The (1979)",Adventure|Children|Drama,0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0
6173,104522,Into the West (1992),Adventure|Children,0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0
6176,71866,Mr. Majestyk (1974),Action|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0
6177,91575,Murphy's Law (1986),Action,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0
6178,59573,"Patch of Blue, A (1965)",Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6180,100442,Q & A (1990),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6181,43961,"Red Badge of Courage, The (1951)",Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0
6182,57581,"Thrill of It All, The (1963)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6183,53172,Pillow Talk (1959),Comedy|Musical|Romance,0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6184,74851,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6185,279331,Dark Blue (2003),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
6186,279111,Gods and Generals (2003),Action|Drama|War,0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|0|0|0|0|0
6187,289992,"Life of David Gale, The (2003)",Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
6188,302886,Old School (2003),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6190,276276,"Lawless Heart, The (2003)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6191,279977,"Navigators, The (2001)",Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6193,273982,Poolhall Junkies (2002),Comedy|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|0
6196,306685,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,0|0|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0
6197,278731,Spider (2002),Drama|Mystery,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6198,103670,American Heart (1992),Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0
6200,89343,Insignificance (1985),Comedy|Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6201,91374,Lady Jane (1986),Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6202,287471,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6204,107563,"Meteor Man, The (1993)",Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6210,301429,Volcano High (Whasango) (2001),Action|Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6212,305669,Bringing Down the House (2003),Comedy,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6213,314353,Tears of the Sun (2003),Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
6214,290673,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,1|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|0
6215,298408,Laurel Canyon (2002),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6216,161860,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6218,286499,Bend It Like Beckham (2002),Comedy|Drama|Romance,0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6219,269347,"Hunted, The (2003)",Action|Drama|Thriller,0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|1|0
6220,310357,Willard (2003),Drama|Horror|Thriller,0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0
6222,236640,Prozac Nation (2001),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6223,283003,Spun (2001),Comedy|Crime|Drama,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|0|0|0
6225,55047,King of Kings (1961),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6226,73858,"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975)",Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6228,35417,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0
6230,69765,Bang the Drum Slowly (1973),Drama,0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
6231,47873,"Benny Goodman Story, The (1955)",Drama|Musical,0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
6233,106466,Born Yesterday (1993),Comedy|Romance,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0
6234,75995,Equus (1977),Drama|Mystery,1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0
